交易日期,契約,到期月份(週別),履約價,買賣權,開盤價,最高價,最低價,收盤價,成交量,結算價,未沖銷契約數,最後最佳買價,最後最佳賣價,歷史最高價,歷史最低價,是否因訊息面暫停交易,交易時段
2017/5/12,TXO,201706,9100,賣權,6.5,6.5,5.2,5.2,832,5.3,4641,5.2,5.4,62,5.2,,一般
2017/5/12,TXO,201706,9200,買權,775,775,765,765,10,775,742,500,780,790,200,,一般
2017/5/12,TXO,201706,9200,賣權,7,7.6,6.4,6.4,935,6.7,10218,6.4,6.8,660,6.4,,一般
2017/5/12,TXO,201706,9300,買權,-,-,-,-,0,675,61,-,-,-,-,,一般
2017/5/12,TXO,201706,9300,賣權,9.7,9.7,8.6,8.6,1211,8.8,10009,8.6,8.9,100,8.6,,一般
2017/5/12,TXO,201706,9400,買權,570,570,570,570,3,580,1181,570,585,765,138,,一般
2017/5/12,TXO,201706,9400,賣權,12.5,13.5,12,12,2262,12,12117,12,12.5,720,12,,一般
2017/5/12,TXO,201706,9500,買權,494,495,476,476,10,488,667,483,492,495,236,,一般
2017/5/12,TXO,201706,9500,賣權,19,20.5,17.5,17.5,2227,17.5,13429,17.5,18,163,17.5,,一般
2017/5/12,TXO,201706,9600,買權,393,405,386,386,55,396,3416,391,400,436,92,,一般
2017/5/12,TXO,201706,9600,賣權,29,30,26.5,26.5,3966,26.5,14212,26.5,27,910,26.5,,一般
2017/5/12,TXO,201706,9700,買權,308,318,300,300,127,311,1437,307,315,364,126,,一般
2017/5/12,TXO,201706,9700,賣權,42,45.5,40.5,40.5,2852,42,11882,41,42,252,40.5,,一般
2017/5/12,TXO,201706,9800,買權,236,241,224,224,595,231,6508,230,236,302,60,,一般
2017/5/12,TXO,201706,9800,賣權,64,70,62,62,2429,64,13966,63,64,1040,62,,一般
2017/5/12,TXO,201706,9900,買權,163,173,158,158,700,164,4974,164,165,242,52,,一般
2017/5/12,TXO,201706,9900,賣權,97,105,93,93,2958,96,9636,96,97,376,93,,一般
2017/5/12,TXO,201706,10000,買權,116,118,105,105,3091,111,23032,110,111,207,32,,一般
2017/5/12,TXO,201706,10000,賣權,147,152,138,138,1579,140,3825,140,141,1030,138,,一般
2017/5/12,TXO,201706,10200,買權,45.5,46.5,39.5,39.5,5257,41.5,38695,41.5,42,110,11,,一般
2017/5/12,TXO,201706,10200,賣權,275,285,267,267,206,272,507,269,272,615,267,,一般
2017/5/12,TXO,201706,10400,買權,15.5,16,13,13,3779,14,30391,13.5,14,84,5,,一般
2017/5/12,TXO,201706,10400,賣權,449,457,443,443,29,443,147,443,450,1350,415,,一般
2017/5/12,TXO,201706,10600,買權,5.5,5.6,4.5,4.5,2255,4.8,12870,4.5,4.6,29,2.4,,一般
2017/5/12,TXO,201706,10600,賣權,630,630,630,630,2,635,26,630,640,995,630,,一般
2017/5/12,TXO,201706,10800,買權,2.3,2.3,1.9,1.9,656,2.1,8257,1.9,2,30,1.1,,一般
2017/5/12,TXO,201706,10800,賣權,-,-,-,-,0,835,16,-,-,-,-,,一般
2017/5/12,TXO,201706,11000,買權,1,1.1,0.9,0.9,123,1,1148,0.9,1.1,7.4,0.4,,一般
2017/5/12,TXO,201706,11000,賣權,-,-,-,-,0,1030,7,-,-,-,-,,一般
2017/5/12,TXO,201706,11200,買權,0.6,0.6,0.6,0.6,32,0.6,8065,0.4,0.6,11.5,0.3,,一般
2017/5/12,TXO,201706,11200,賣權,-,-,-,-,0,1230,2,-,-,-,-,,一般
2017/5/12,TXO,201706,11400,買權,0.3,0.4,0.3,0.3,65,0.4,375,0.2,0.4,2.5,0.3,,一般
2017/5/12,TXO,201706,11400,賣權,-,-,-,-,0,1430,0,-,-,-,-,,一般
2017/5/12,TXO,201706,11600,買權,-,-,-,-,0,0.1,1737,-,-,-,-,,一般
2017/5/12,TXO,201706,11600,賣權,-,-,-,-,0,1630,12,-,-,-,-,,一般
2017/5/12,TXO,201706,11800,買權,0.3,0.3,0.3,0.3,11,0.1,245,-,6.1,1,0.1,,一般
2017/5/12,TXO,201706,11800,賣權,-,-,-,-,0,1830,0,-,-,-,-,,一般
2017/5/12,TXO,201706,12000,買權,-,-,-,-,0,0.1,442,-,-,-,-,,一般
2017/5/12,TXO,201706,12000,賣權,-,-,-,-,0,2030,0,-,-,-,-,,一般
2017/5/12,TXO,201707,8100,買權,-,-,-,-,0,1700,0,-,-,-,-,,一般
2017/5/12,TXO,201707,8100,賣權,3.4,3.4,3.2,3.2,50,3.4,1073,3.2,3.5,14.5,3.1,,一般
2017/5/12,TXO,201707,8200,買權,-,-,-,-,0,1600,0,-,-,-,-,,一般
2017/5/12,TXO,201707,8200,賣權,3.9,3.9,3.9,3.9,22,3.9,593,2.3,4,17.5,3.8,,一般
2017/5/12,TXO,201707,8300,買權,-,-,-,-,0,1500,0,-,-,-,-,,一般
2017/5/12,TXO,201707,8300,賣權,4.6,4.7,4.6,4.6,7,4.6,350,4.3,4.8,22,4.6,,一般
2017/5/12,TXO,201707,8400,買權,-,-,-,-,0,1400,0,-,-,-,-,,一般
2017/5/12,TXO,201707,8400,賣權,5.2,5.7,5.1,5.1,32,5.5,316,5.4,53,25,5.1,,一般
2017/5/12,TXO,201707,8500,買權,-,-,-,-,0,1300,0,-,-,-,-,,一般
2017/5/12,TXO,201707,8500,賣權,6.5,6.5,6.1,6.1,2,6.1,417,6.1,6.3,33.5,6.1,,一般
2017/5/12,TXO,201707,8600,買權,-,-,-,-,0,1210,0,-,-,-,-,,一般
2017/5/12,TXO,201707,8600,賣權,7.1,7.7,7.1,7.1,87,7.5,385,7.4,7.7,42,7.1,,一般
2017/5/12,TXO,201707,8700,買權,-,-,-,-,0,1110,0,-,-,-,-,,一般
2017/5/12,TXO,201707,8700,賣權,9,9,8.8,8.8,33,8.8,626,5.5,8.8,51,8.5,,一般
2017/5/12,TXO,201707,8800,買權,-,-,-,-,0,1010,0,-,-,-,-,,一般
2017/5/12,TXO,201707,8800,賣權,10.5,11,10,10,93,10,1910,10,10.5,64,10,,一般
2017/5/12,TXO,201707,8900,買權,-,-,-,-,0,910,2,-,-,-,-,,一般
2017/5/12,TXO,201707,8900,賣權,13,13.5,12,12,94,12.5,1488,11.5,13,87,12,,一般
2017/5/12,TXO,201707,9000,買權,-,-,-,-,0,815,1,-,-,-,-,,一般
2017/5/12,TXO,201707,9000,賣權,15.5,17,15.5,15.5,526,15.5,4512,15,16.5,100,15,,一般
2017/5/12,TXO,201707,9100,買權,-,-,-,-,0,720,1,-,-,-,-,,一般
2017/5/12,TXO,201707,9100,賣權,20.5,21.5,19.5,19.5,388,20,1789,19,20.5,120,19.5,,一般
2017/5/12,TXO,201707,9200,買權,-,-,-,-,0,625,6,-,-,-,-,,一般
2017/5/12,TXO,201707,9200,賣權,28,28.5,26.5,26.5,147,26.5,1997,26.5,29,155,25,,一般
2017/5/12,TXO,201707,9300,買權,-,-,-,-,0,535,13,-,-,-,-,,一般
2017/5/12,TXO,201707,9300,賣權,38,38.5,35,35,328,36,1860,26.5,39,189,35,,一般
2017/5/12,TXO,201707,9400,買權,444,444,444,444,1,450,50,355,500,494,223,,一般
2017/5/12,TXO,201707,9400,賣權,49.5,53,48,48,268,50,1954,49,52,210,47.5,,一般
2017/5/12,TXO,201707,9500,買權,367,367,359,359,9,369,333,268,469,374,169,,一般
2017/5/12,TXO,201707,9500,賣權,70,73,66,66,851,69,1531,67,70,264,66,,一般
2017/5/12,TXO,201707,9600,買權,299,299,284,284,30,293,207,229,338,302,126,,一般
2017/5/12,TXO,201707,9600,賣權,96,99,90,90,293,93,3923,93,96,330,90,,一般
2017/5/12,TXO,201707,9700,買權,228,236,219,219,73,227,361,188,233,236,92,,一般
2017/5/12,TXO,201707,9700,賣權,130,136,123,123,204,127,1312,124,131,327,122,,一般
2017/5/12,TXO,201707,9800,買權,172,181,166,166,72,173,809,100,180,181,61,,一般
2017/5/12,TXO,201707,9800,賣權,177,182,173,173,69,173,439,80,176,383,166,,一般
2017/5/12,TXO,201707,9900,買權,127,132,122,122,73,126,837,125,156,132,40,,一般
2017/5/12,TXO,201707,9900,賣權,228,237,222,222,64,231,255,225,230,440,218,,一般
2017/5/12,TXO,201707,10000,買權,96,96,87,87,468,91,1943,91,93,96,25.5,,一般
2017/5/12,TXO,201707,10000,賣權,296,301,286,286,68,289,213,270,306,437,283,,一般
2017/5/12,TXO,201707,10200,買權,47.5,48.5,43,43,2436,45.5,8449,45,46,48.5,10.5,,一般
2017/5/12,TXO,201707,10200,賣權,443,451,439,439,81,447,133,377,870,457,369,,一般
2017/5/12,TXO,201707,10400,買權,21,22,19.5,19.5,1792,21.5,6874,21,22,22,4.7,,一般
2017/5/12,TXO,201707,10400,賣權,-,-,-,-,0,620,0,-,-,-,-,,一般
2017/5/12,TXO,201707,10600,買權,9.8,10.5,9.1,9.1,317,9.8,1204,9.8,10,10.5,2.8,,一般
2017/5/12,TXO,201707,10600,賣權,-,-,-,-,0,810,0,-,-,-,-,,一般
2017/5/12,TXO,201707,10800,買權,4.8,5.5,4.7,4.7,198,5,325,1,5.3,5.5,1.7,,一般
2017/5/12,TXO,201707,10800,賣權,-,-,-,-,0,1000,0,-,-,-,-,,一般
2017/5/12,TXO,201707,11000,買權,2.6,2.7,2.5,2.5,33,2.7,289,2.6,2.7,2.7,1,,一般
2017/5/12,TXO,201707,11000,賣權,-,-,-,-,0,1200,0,-,-,-,-,,一般
2017/5/12,TXO,201707,11200,買權,1.8,1.8,1.8,1.8,12,1.8,29,-,50,1.8,1,,一般
2017/5/12,TXO,201707,11200,賣權,-,-,-,-,0,1400,0,-,-,-,-,,一般
2017/5/12,TXO,201707,11400,買權,-,-,-,-,0,1.1,304,-,-,-,-,,一般
2017/5/12,TXO,201707,11400,賣權,-,-,-,-,0,1600,0,-,-,-,-,,一般
2017/5/12,TXO,201707,11600,買權,0.8,0.8,0.8,0.8,5,0.8,41,0.7,49.5,0.8,0.5,,一般
2017/5/12,TXO,201707,11600,賣權,-,-,-,-,0,1800,0,-,-,-,-,,一般
2017/5/12,TXO,201709,7200,買權,-,-,-,-,0,2380,25,-,-,-,-,,一般
2017/5/12,TXO,201709,7200,賣權,6.8,7.2,6.6,6.6,157,6.9,6030,6.9,7,72,5.8,,一般
2017/5/12,TXO,201709,7400,買權,-,-,-,-,0,2180,0,-,-,-,-,,一般
2017/5/12,TXO,201709,7400,賣權,8.7,8.8,8.7,8.7,23,8.8,1720,8.3,54,92,7.1,,一般
2017/5/12,TXO,201709,7600,買權,-,-,-,-,0,1980,5,-,-,-,-,,一般
2017/5/12,TXO,201709,7600,賣權,11,11,11,11,92,11,966,10,56,116,9.2,,一般
2017/5/12,TXO,201709,7800,買權,-,-,-,-,0,1780,5,-,-,-,-,,一般
2017/5/12,TXO,201709,7800,賣權,12,13.5,12,12,102,13,2057,10,13.5,148,11,,一般
2017/5/12,TXO,201709,8000,買權,-,-,-,-,0,1590,14,-,-,-,-,,一般
2017/5/12,TXO,201709,8000,賣權,16,16,15,15,169,16,2142,14,16.5,186,14,,一般
2017/5/12,TXO,201709,8200,買權,-,-,-,-,0,1390,2,-,-,-,-,,一般
2017/5/12,TXO,201709,8200,賣權,19.5,21,19,19,101,20,1950,19.5,21,236,19,,一般
2017/5/12,TXO,201709,8400,買權,-,-,-,-,0,1200,30,-,-,-,-,,一般
2017/5/12,TXO,201709,8400,賣權,27,28,26.5,26.5,109,26.5,2226,26.5,27.5,293,25,,一般
2017/5/12,TXO,201709,8600,買權,-,-,-,-,0,1010,44,-,-,-,-,,一般
2017/5/12,TXO,201709,8600,賣權,38,39.5,37,37,59,37.5,1780,37.5,40.5,363,36.5,,一般
2017/5/12,TXO,201709,8800,買權,850,850,850,850,1,830,223,820,1250,900,374,,一般
2017/5/12,TXO,201709,8800,賣權,54,59,54,54,107,54,2493,53,56,451,53,,一般
2017/5/12,TXO,201709,9000,買權,-,-,-,-,0,660,328,-,-,-,-,,一般
2017/5/12,TXO,201709,9000,賣權,87,87,83,83,74,83,1417,82,85,560,81,,一般
2017/5/12,TXO,201709,9200,買權,-,-,-,-,0,500,472,-,-,-,-,,一般
2017/5/12,TXO,201709,9200,賣權,125,131,125,125,55,127,1144,124,127,650,122,,一般
2017/5/12,TXO,201709,9400,買權,365,370,357,357,8,366,617,360,369,450,145,,一般
2017/5/12,TXO,201709,9400,賣權,187,197,183,183,42,188,947,187,190,715,181,,一般
2017/5/12,TXO,201709,9600,買權,255,260,247,247,27,253,1417,251,254,331,98,,一般
2017/5/12,TXO,201709,9600,賣權,270,281,270,270,7,276,491,276,278,870,251,,一般
2017/5/12,TXO,201709,9800,買權,166,169,162,162,25,168,2225,165,170,251,64,,一般
2017/5/12,TXO,201709,9800,賣權,-,-,-,-,0,391,322,-,-,-,-,,一般
2017/5/12,TXO,201709,10000,買權,103,108,101,101,100,108,3700,104,114,180,42,,一般
2017/5/12,TXO,201709,10000,賣權,540,540,540,540,8,530,87,500,935,1170,525,,一般
2017/5/12,TXO,201709,10400,買權,39.5,40.5,37.5,37.5,288,40.5,6204,39.5,42,90,15.5,,一般
2017/5/12,TXO,201709,10400,賣權,-,-,-,-,0,855,7,-,-,-,-,,一般
2017/5/12,TXO,201709,10800,買權,14.5,16,14.5,14.5,662,16,5494,15.5,16,41.5,6.7,,一般
2017/5/12,TXO,201709,10800,賣權,-,-,-,-,0,1240,4,-,-,-,-,,一般
2017/5/12,TXO,201709,11200,買權,6.4,7.3,6.3,6.3,26,7.3,2840,7.1,7.8,18,3.3,,一般
2017/5/12,TXO,201709,11200,賣權,-,-,-,-,0,1630,15,-,-,-,-,,一般
2017/5/12,TXO,201709,11600,買權,3.2,3.2,3.2,3.2,1,3.4,1620,3.4,398,9.9,1.6,,一般
2017/5/12,TXO,201709,11600,賣權,-,-,-,-,0,2020,0,-,-,-,-,,一般
2017/5/12,TXO,201709,12000,買權,-,-,-,-,0,2,2601,-,-,-,-,,一般
2017/5/12,TXO,201709,12000,賣權,-,-,-,-,0,2420,0,-,-,-,-,,一般
2017/5/12,TXO,201709,12400,買權,0.9,1,0.9,0.9,10,1,10,0.5,1.3,1,0.9,,一般
2017/5/12,TXO,201709,12400,賣權,-,-,-,-,0,2820,0,-,-,-,-,,一般
2017/5/12,TXO,201712,7600,買權,-,-,-,-,0,1950,0,-,-,-,-,,一般
2017/5/12,TXO,201712,7600,賣權,25,25.5,23.5,23.5,284,23.5,4713,23,24,62,23.5,,一般
2017/5/12,TXO,201712,7800,買權,-,-,-,-,0,1760,0,-,-,-,-,,一般
2017/5/12,TXO,201712,7800,賣權,32,32,31,31,21,31,1129,12.5,31.5,78,31,,一般
2017/5/12,TXO,201712,8000,買權,-,-,-,-,0,1570,0,-,-,-,-,,一般
2017/5/12,TXO,201712,8000,賣權,41.5,41.5,39.5,39.5,126,40,1463,35,50,97,39,,一般
2017/5/12,TXO,201712,8200,買權,-,-,-,-,0,1390,0,-,-,-,-,,一般
2017/5/12,TXO,201712,8200,賣權,54,55,51,51,81,52,1348,50,53,127,51,,一般
2017/5/12,TXO,201712,8400,買權,-,-,-,-,0,1200,38,-,-,-,-,,一般
2017/5/12,TXO,201712,8400,賣權,73,74,70,70,20,70,1489,55,71,162,70,,一般
2017/5/12,TXO,201712,8600,買權,-,-,-,-,0,1030,21,-,-,-,-,,一般
2017/5/12,TXO,201712,8600,賣權,98,98,94,94,25,94,1366,51,97,206,94,,一般
2017/5/12,TXO,201712,8800,買權,-,-,-,-,0,865,48,-,-,-,-,,一般
2017/5/12,TXO,201712,8800,賣權,129,132,127,127,64,128,1000,126,129,268,126,,一般
2017/5/12,TXO,201712,9000,買權,-,-,-,-,0,705,107,-,-,-,-,,一般
2017/5/12,TXO,201712,9000,賣權,174,174,169,169,13,170,1017,169,173,332,167,,一般
2017/5/12,TXO,201712,9200,買權,-,-,-,-,0,565,58,-,-,-,-,,一般
2017/5/12,TXO,201712,9200,賣權,230,234,225,225,32,229,720,207,230,412,224,,一般
2017/5/12,TXO,201712,9400,買權,-,-,-,-,0,440,95,-,-,-,-,,一般
2017/5/12,TXO,201712,9400,賣權,299,306,299,299,11,301,274,275,309,500,295,,一般
2017/5/12,TXO,201712,9600,買權,332,336,332,332,5,332,227,333,341,400,216,,一般
2017/5/12,TXO,201712,9600,賣權,398,400,391,391,12,391,112,365,402,620,386,,一般
2017/5/12,TXO,201712,9800,買權,245,251,241,241,14,252,512,200,252,314,152,,一般
2017/5/12,TXO,201712,9800,賣權,505,515,496,496,5,515,191,496,550,755,494,,一般
2017/5/12,TXO,201712,10000,買權,173,180,169,169,42,174,1967,173,180,233,100,,一般
2017/5/12,TXO,201712,10000,賣權,635,640,635,635,11,630,154,625,980,905,625,,一般
2017/5/12,TXO,201712,10400,買權,85,86,82,82,229,86,3793,84,86,124,42.5,,一般
2017/5/12,TXO,201712,10400,賣權,-,-,-,-,0,940,20,-,-,-,-,,一般
2017/5/12,TXO,201712,10800,買權,38,38.5,37,37,144,38,3930,38,38.5,60,17.5,,一般
2017/5/12,TXO,201712,10800,賣權,-,-,-,-,0,1290,0,-,-,-,-,,一般
2017/5/12,TXO,201712,11200,買權,17,18.5,16.5,16.5,381,18.5,3056,18,18.5,29.5,9,,一般
2017/5/12,TXO,201712,11200,賣權,-,-,-,-,0,1670,0,-,-,-,-,,一般
2017/5/12,TXO,201712,11600,買權,9.1,9.7,8.5,8.5,113,9.7,1869,9.2,14,14,4.7,,一般
2017/5/12,TXO,201712,11600,賣權,-,-,-,-,0,2060,0,-,-,-,-,,一般
2017/5/12,TXO,201712,12000,買權,5.5,5.6,4.6,4.6,153,5.4,5924,5.2,5.5,8,2.1,,一般
2017/5/12,TXO,201712,12000,賣權,-,-,-,-,0,2450,0,-,-,-,-,,一般
2017/5/12,TXO,201712,12400,買權,3,3,2.8,2.8,20,2.9,18,1.5,3.1,3,2.8,,一般
2017/5/12,TXO,201712,12400,賣權,-,-,-,-,0,2850,0,-,-,-,-,,一般
